"2020-12-16 03:00","srvmtszrh040.mts.pri","11.295"
"2020-12-16 03:00","srvmtszrh042.mts.pri","4.33"
"2020-12-16 04:00","srvmtszrh040.mts.pri","13.879"
"2020-12-16 04:00","srvmtszrh042.mts.pri","8.455"
"2020-12-16 05:00","srvmtszrh040.mts.pri","10.56"
"2020-12-16 05:00","srvmtszrh042.mts.pri","6.035"
"2020-12-16 06:00","srvmtszrh040.mts.pri","14.469"
"2020-12-16 06:00","srvmtszrh042.mts.pri","8.792"
"2020-12-16 07:00","srvmtszrh040.mts.pri","17.515"
"2020-12-16 07:00","srvmtszrh042.mts.pri","11.427"
"2020-12-16 08:00","srvmtszrh040.mts.pri","17.758"
"2020-12-16 08:00","srvmtszrh042.mts.pri","11.351"
"2020-12-16 09:00","srvmtszrh040.mts.pri","14.112"
"2020-12-16 09:00","srvmtszrh042.mts.pri","8.227"
"2020-12-16 10:00","srvmtszrh040.mts.pri","14.41"
"2020-12-16 10:00","srvmtszrh042.mts.pri","5.393"
"2020-12-16 11:00","srvmtszrh040.mts.pri","12.28"
"2020-12-16 11:00","srvmtszrh042.mts.pri","3.026"
"2020-12-16 12:00","srvmtszrh040.mts.pri","9.283"
"2020-12-16 12:00","srvmtszrh042.mts.pri","1.053"
"2020-12-16 13:00","srvmtszrh040.mts.pri","8.24"
"2020-12-16 13:00","srvmtszrh042.mts.pri","0.929"
"2020-12-16 14:00","srvmtszrh040.mts.pri","10.826"
"2020-12-16 14:00","srvmtszrh042.mts.pri","2.439"
"2020-12-16 15:00","srvmtszrh040.mts.pri","11.914"
"2020-12-16 15:00","srvmtszrh042.mts.pri","2.195"
"2020-12-16 16:00","srvmtszrh040.mts.pri","12.347"
"2020-12-16 16:00","srvmtszrh042.mts.pri","1.665"
"2020-12-16 17:00","srvmtszrh040.mts.pri","12.84"
"2020-12-16 17:00","srvmtszrh042.mts.pri","1.384"
"2020-12-16 18:00","srvmtszrh040.mts.pri","13.364"
"2020-12-16 18:00","srvmtszrh042.mts.pri","3.552"
"2020-12-16 19:00","srvmtszrh040.mts.pri","14.05"
"2020-12-16 19:00","srvmtszrh042.mts.pri","7.03"
"2020-12-16 20:00","srvmtszrh040.mts.pri","11.519"
"2020-12-16 20:00","srvmtszrh042.mts.pri","7.837"
"2020-12-16 21:00","srvmtszrh040.mts.pri","11.888"
"2020-12-16 21:00","srvmtszrh042.mts.pri","7.027"
"2020-12-16 22:00","srvmtszrh040.mts.pri","15.657"
"2020-12-16 22:00","srvmtszrh042.mts.pri","7.851"
"2020-12-16 23:00","srvmtszrh040.mts.pri","13.967"
"2020-12-16 23:00","srvmtszrh042.mts.pri","8.114"
