"timestamp_per_hour","host_name","avg_cpu_idle_pct"
"2020-12-09 15:00","srvmtszrh040.mts.pri","12.975"
"2020-12-09 15:00","srvmtszrh042.mts.pri","3.399"
"2020-12-09 16:00","srvmtszrh040.mts.pri","11.549"
"2020-12-09 16:00","srvmtszrh042.mts.pri","5.105"
"2020-12-09 17:00","srvmtszrh040.mts.pri","10.749"
"2020-12-09 17:00","srvmtszrh042.mts.pri","6.735"
"2020-12-09 18:00","srvmtszrh040.mts.pri","10.964"
"2020-12-09 18:00","srvmtszrh042.mts.pri","5.887"
"2020-12-09 19:00","srvmtszrh040.mts.pri","12.002"
"2020-12-09 19:00","srvmtszrh042.mts.pri","1.968"
"2020-12-09 20:00","srvmtszrh040.mts.pri","12.08"
"2020-12-09 20:00","srvmtszrh042.mts.pri","3.308"
"2020-12-09 21:00","srvmtszrh040.mts.pri","12.288"
"2020-12-09 21:00","srvmtszrh042.mts.pri","2.555"
"2020-12-09 22:00","srvmtszrh040.mts.pri","14.215"
"2020-12-09 22:00","srvmtszrh042.mts.pri","2.629"
"2020-12-09 23:00","srvmtszrh040.mts.pri","12.895"
"2020-12-09 23:00","srvmtszrh042.mts.pri","7.573"
